ts,mu_pred,sigma_pred,pred_for_ts,symbol,horizon,close_t,ret_pred_lo,ret_pred_hi,price_pred_median,price_pred_lo,price_pred_hi
2020-01-05 00:00:00+00:00,-0.00013233311116697945,0.026933973458983997,2020-01-06 00:00:00+00:00,BTCUSDT,1,7358.75,-0.05292292109077561,0.052658254868441653,7357.776258148766,6979.429362924,7756.63290648983
2020-01-06 00:00:00+00:00,0.0009730830012541546,0.028390797773046542,2020-01-07 00:00:00+00:00,BTCUSDT,1,7758.0,-0.054672880633917065,0.05661904663642538,7765.552852103749,7345.234153209877,8209.92358323442
2020-01-07 00:00:00+00:00,0.002713188217021117,0.029624306684804987,2020-01-08 00:00:00+00:00,BTCUSDT,1,8145.28,-0.05535045288519666,0.06077682931923889,8167.409685145392,7706.685242531868,8655.67735877737
2020-01-08 00:00:00+00:00,0.0022633729027614407,0.029726744404215254,2020-01-09 00:00:00+00:00,BTCUSDT,1,8055.98,-0.05600104612950046,0.06052779193502334,8074.234337230449,7617.236399330436,8558.649976813344
2020-01-09 00:00:00+00:00,0.002040146101804216,0.0299486812718954,2020-01-10 00:00:00+00:00,BTCUSDT,1,7817.76,-0.056659269191110764,0.0607395613947192,7833.725653183713,7387.126324494052,8307.324785535147
2020-01-10 00:00:00+00:00,0.004075608453608745,0.030832147188889977,2020-01-11 00:00:00+00:00,BTCUSDT,1,8197.02,-0.05635540003661561,0.0645066169438331,8230.496015233739,7747.849132440704,8743.209050514755
2020-01-11 00:00:00+00:00,0.003434539273018765,0.03116656799363162,2020-01-12 00:00:00+00:00,BTCUSDT,1,8020.01,-0.05765193399449921,0.06452101254053674,8047.602395775009,7570.716665508393,8554.527554246359
2020-01-12 00:00:00+00:00,0.004144723984917755,0.03129729614199138,2020-01-13 00:00:00+00:00,BTCUSDT,1,8184.98,-0.05719797645338535,0.06548742442322086,8218.974883961782,7729.953065694323,8738.933803232212
2020-01-13 00:00:00+00:00,0.0035796564604647606,0.03137675884615314,2020-01-14 00:00:00+00:00,BTCUSDT,1,8110.34,-0.05791879087799538,0.06507810379892491,8139.424255742562,7653.943459484887,8655.698538362214
2020-01-14 00:00:00+00:00,0.007124839793610295,0.03389628007265404,2020-01-15 00:00:00+00:00,BTCUSDT,1,8810.01,-0.05931186914879162,0.07356154873601221,8873.004054621499,8302.666314055214,9482.520189935938
2020-01-15 00:00:00+00:00,0.006918453196214278,0.03391219131317921,2020-01-16 00:00:00+00:00,BTCUSDT,1,8821.41,-0.05954944177761697,0.07338634817004552,8882.652118294869,8311.435016096495,9493.127059508046
2020-01-16 00:00:00+00:00,0.007590312699436323,0.0333084256487969,2020-01-17 00:00:00+00:00,BTCUSDT,1,8720.01,-0.057694201572205596,0.07287482697107825,8786.449431693181,8231.15366717933,9379.206941978651
2020-01-17 00:00:00+00:00,0.009576453440059293,0.03221549495339989,2020-01-18 00:00:00+00:00,BTCUSDT,1,8913.28,-0.053565916668604496,0.07271882354872308,8999.04763031027,8448.394157477891,9585.591858414045
2020-01-18 00:00:00+00:00,0.0065487157530665484,0.02815584053933108,2020-01-19 00:00:00+00:00,BTCUSDT,1,8915.96,-0.04863673170402237,0.06173416321015547,8974.539689220188,8492.69343112123,9483.724249157898
2020-01-19 00:00:00+00:00,0.006334325645264085,0.02837094646430708,2020-01-20 00:00:00+00:00,BTCUSDT,1,8701.7,-0.04927272942477779,0.061941380715305965,8756.99434276986,8283.33511898445,9257.73843720873
2020-01-20 00:00:00+00:00,0.005944684466482366,0.028469321537514674,2020-01-21 00:00:00+00:00,BTCUSDT,1,8642.35,-0.04985518574704639,0.061744554680011124,8693.87905403259,8222.04820039282,9192.786415741943
2020-01-21 00:00:00+00:00,0.006540612862827109,0.028367516757995603,2020-01-22 00:00:00+00:00,BTCUSDT,1,8736.03,-0.04905971998284427,0.06214094570849849,8793.35626025952,8317.786161600268,9296.117117895345
2020-01-22 00:00:00+00:00,0.004716076742107485,0.027249567770102134,2020-01-23 00:00:00+00:00,BTCUSDT,1,8682.36,-0.048693076087292696,0.05812522957150767,8723.40338186015,8269.71713771671,9201.979377937934
2020-01-23 00:00:00+00:00,0.004469578981186599,0.027559042054751084,2020-01-24 00:00:00+00:00,BTCUSDT,1,8404.52,-0.049546143446125526,0.058485301408498724,8442.168740271909,7998.255960052924,8910.719211185711
2020-01-24 00:00:00+00:00,0.004873122702276288,0.027455470848682016,2020-01-25 00:00:00+00:00,BTCUSDT,1,8439.0,-0.04893960016114046,0.058685845565693034,8480.224647285575,8035.94190846421,8949.070424797736
2020-01-25 00:00:00+00:00,0.004722867206810649,0.02753565700777148,2020-01-26 00:00:00+00:00,BTCUSDT,1,8340.58,-0.04924702052842145,0.05869275494204275,8380.064618679578,7939.781355495502,8844.762830230697
2020-01-26 00:00:00+00:00,0.005778906604942198,0.02795853693131263,2020-01-27 00:00:00+00:00,BTCUSDT,1,8615.0,-0.049019825780430556,0.06057763899031496,8664.929410148141,8202.877802286284,9153.007455739964
2020-01-27 00:00:00+00:00,0.006620852537829542,0.028395336180507234,2020-01-28 00:00:00+00:00,BTCUSDT,1,8907.57,-0.04903400637596464,0.06227571145162372,8966.74137375912,8481.331641211935,9479.932428676324
2020-01-28 00:00:00+00:00,0.007996110811409073,0.02949681796611883,2020-01-29 00:00:00+00:00,BTCUSDT,1,9374.21,-0.04981765240218383,0.06580987402500198,9449.467705421559,8918.65052968225,10011.877875316439
2020-01-29 00:00:00+00:00,0.007428688897954672,0.02962971586720821,2020-01-30 00:00:00+00:00,BTCUSDT,1,9301.53,-0.05064555420177342,0.06550293199768276,9370.88546377631,8842.179080175696,9931.205145131406
2020-01-30 00:00:00+00:00,0.008781669889128154,0.029317883651746732,2020-01-31 00:00:00+00:00,BTCUSDT,1,9513.21,-0.04868138206829544,0.06624472184655175,9597.119764488567,9061.185641201804,10164.752320615851
2020-01-31 00:00:00+00:00,0.00846022838642001,0.029550737874737314,2020-02-01 00:00:00+00:00,BTCUSDT,1,9352.89,-0.04945921784806512,0.06637967462090515,9432.353250127579,8901.556673717298,9994.80103270956
2020-02-01 00:00:00+00:00,0.008544259319080882,0.029531870256393856,2020-02-02 00:00:00+00:00,BTCUSDT,1,9384.61,-0.04933820638345107,0.06642672502161284,9465.138077930742,8932.826901557655,10029.169916935529
2020-02-02 00:00:00+00:00,0.009432171128399522,0.028635131706342843,2020-02-03 00:00:00+00:00,BTCUSDT,1,9331.51,-0.04669268701603245,0.0655570292728315,9419.942800234981,8905.812542820666,9963.753664592004
2020-02-03 00:00:00+00:00,0.0075859767585474665,0.027556196761056733,2020-02-04 00:00:00+00:00,BTCUSDT,1,9292.24,-0.04642416889312373,0.06159612241021867,9362.998764516906,8870.715642992449,9882.601290866309
2020-02-04 00:00:00+00:00,0.00721355412667976,0.02772226787682521,2020-02-05 00:00:00+00:00,BTCUSDT,1,9197.02,-0.04712209091189765,0.061549199165257175,9263.60306311644,8773.68962422586,9780.872744122407
2020-02-05 00:00:00+00:00,0.00861698057967952,0.02846908898825609,2020-02-06 00:00:00+00:00,BTCUSDT,1,9612.04,-0.04718243383730242,0.06441639499666146,9695.224647536588,9169.053330958977,10251.59060301484
2020-02-06 00:00:00+00:00,0.007445051108958688,0.027312465183319562,2020-02-07 00:00:00+00:00,BTCUSDT,1,9772.0,-0.04608738065034765,0.06097748286826503,9845.024537840147,9331.854595377014,10386.414314544812
2020-02-07 00:00:00+00:00,0.0060110905545100865,0.02621855916073992,2020-02-08 00:00:00+00:00,BTCUSDT,1,9813.73,-0.04537728540054015,0.05739946650956033,9872.898876280835,9378.362180696166,10393.513317485436
2020-02-08 00:00:00+00:00,0.006632901913139706,0.02602897702431472,2020-02-09 00:00:00+00:00,BTCUSDT,1,9895.05,-0.04438389305451714,0.057649696880796554,9960.901046413132,9465.472830045517,10482.260256612777
2020-02-09 00:00:00+00:00,0.008427355997036335,0.02532614403416259,2020-02-10 00:00:00+00:00,BTCUSDT,1,10151.75,-0.04121188630992235,0.058066598303995014,10237.663916353067,9741.880980034748,10758.678193564194
2020-02-10 00:00:00+00:00,0.005931824230478631,0.025171692993725923,2020-02-11 00:00:00+00:00,BTCUSDT,1,9851.83,-0.043404694037224176,0.05526834249818144,9910.442993029097,9433.361772154598,10411.652037770476
2020-02-11 00:00:00+00:00,0.007829298079850236,0.025226103776519355,2020-02-12 00:00:00+00:00,BTCUSDT,1,10223.08,-0.0416138653221277,0.05727246148182817,10303.433686637414,9806.388332002512,10825.672219045817
2020-02-12 00:00:00+00:00,0.007497056963963877,0.025123166399995296,2020-02-13 00:00:00+00:00,BTCUSDT,1,10326.46,-0.0417443491800269,0.056738463107954655,10404.168989240843,9904.262143398184,10929.30808872361
2020-02-13 00:00:00+00:00,0.00748866517344468,0.02512895886990371,2020-02-14 00:00:00+00:00,BTCUSDT,1,10229.63,-0.04176409421156659,0.056741424558455954,10306.523830643173,9811.197318693989,10826.857316305166
2020-02-14 00:00:00+00:00,0.005179124794417826,0.02091883203020883,2020-02-15 00:00:00+00:00,BTCUSDT,1,10344.36,-0.035821785984791486,0.04618003557362713,10398.0737062874,9980.364948725883,10833.264851220518
2020-02-15 00:00:00+00:00,0.003736441613300499,0.022665064133829366,2020-02-16 00:00:00+00:00,BTCUSDT,1,9904.72,-0.04068708408900506,0.04815996731560606,9941.797634046761,9509.81408658019,10393.40404517637
2020-02-16 00:00:00+00:00,0.004150235390314335,0.022492906816723363,2020-02-17 00:00:00+00:00,BTCUSDT,1,9917.27,-0.03993586197046345,0.048236332751092126,9958.51453298834,9529.0194341528,10407.367976215812
2020-02-17 00:00:00+00:00,0.002748450049693184,0.022701562919211535,2020-02-18 00:00:00+00:00,BTCUSDT,1,9706.0,-0.04174661327196142,0.047243513371347794,9732.71314924463,9309.148606121735,10175.549800890205
2020-02-18 00:00:00+00:00,0.004228354458368577,0.02399516628484609,2020-02-19 00:00:00+00:00,BTCUSDT,1,10164.71,-0.04280217145992976,0.05125888037666691,10207.780992385759,9738.817911300388,10699.32652376686
2020-02-19 00:00:00+00:00,0.0031483098480335676,0.025993499978904416,2020-02-20 00:00:00+00:00,BTCUSDT,1,9593.79,-0.04779895011061908,0.05409556980668622,9624.04181960012,9146.004013388272,10127.065416746815
2020-02-20 00:00:00+00:00,0.0033779217962091475,0.025933661685616928,2020-02-21 00:00:00+00:00,BTCUSDT,1,9596.42,-0.04745205510760003,0.054207898700018325,9628.890767264575,9151.685382631968,10130.979544365473
2020-02-21 00:00:00+00:00,0.003300040313336599,0.025914305428461654,2020-02-22 00:00:00+00:00,BTCUSDT,1,9677.05,-0.047491998326448244,0.05409207895312144,9709.037405949475,9228.210069857101,10214.917804920082
2020-02-22 00:00:00+00:00,0.00341140804622729,0.025879679675856075,2020-02-23 00:00:00+00:00,BTCUSDT,1,9650.86,-0.04731276411845062,0.0541355802109052,9683.839242299733,9204.884494060529,10187.715286510536
2020-02-23 00:00:00+00:00,0.005401133085926641,0.02539130156628553,2020-02-24 00:00:00+00:00,BTCUSDT,1,9936.4,-0.04436581798399299,0.05516808415584628,9990.21301359866,9505.199494035067,10499.974894762352
2020-02-24 00:00:00+00:00,0.004346100924532406,0.026116542532458778,2020-02-25 00:00:00+00:00,BTCUSDT,1,9656.13,-0.04684232243908679,0.05553452428815161,9698.187843134765,9214.244707588221,10207.548250077387
2020-02-25 00:00:00+00:00,0.0035672070582073445,0.026958493463011574,2020-02-26 00:00:00+00:00,BTCUSDT,1,9315.84,-0.04927144012929534,0.05640585424571003,9349.13087261692,8867.959608463754,9856.410260359848
2020-02-26 00:00:00+00:00,0.0006312680274979862,0.02862158970478636,2020-02-27 00:00:00+00:00,BTCUSDT,1,8785.25,-0.05546704779388328,0.05672958384887925,8790.797598265059,8311.225999670596,9298.041277751985
2020-02-27 00:00:00+00:00,-0.00030695895575290924,0.02798127393890053,2020-02-28 00:00:00+00:00,BTCUSDT,1,8823.21,-0.05515025587599795,0.05453633796449213,8820.502052307671,8349.782524126578,9317.758424241376
2020-02-28 00:00:00+00:00,-0.0024340177662436633,0.02640830739610106,2020-02-29 00:00:00+00:00,BTCUSDT,1,8692.91,-0.05419430026260174,0.049326264730114415,8671.77703206277,8234.341942684787,9132.45009950275
2020-02-29 00:00:00+00:00,-0.0028173852495101187,0.02657429331341232,2020-03-01 00:00:00+00:00,BTCUSDT,1,8523.61,-0.054903000143798265,0.049268229644778026,8499.629503923801,8068.252853358615,8954.070108734715
2020-03-01 00:00:00+00:00,-0.0035119878459119653,0.02616873676172731,2020-03-02 00:00:00+00:00,BTCUSDT,1,8531.88,-0.054802711898897495,0.04777873620707356,8501.968695949336,8076.891021437359,8949.417729550958
2020-03-02 00:00:00+00:00,-0.0015459101476900463,0.027383272203120125,2020-03-03 00:00:00+00:00,BTCUSDT,1,8915.24,-0.05521712366580549,0.052125303370425397,8901.468487517996,8436.310328946765,9392.27436458803
2020-03-03 00:00:00+00:00,-0.0022215231521648714,0.027515591139813247,2020-03-04 00:00:00+00:00,BTCUSDT,1,8760.07,-0.056152081786198835,0.05170903548186909,8740.630901878278,8281.72942215767,9224.960713938062
2020-03-04 00:00:00+00:00,-0.0020723781058479525,0.027508781817120843,2020-03-05 00:00:00+00:00,BTCUSDT,1,8750.87,-0.05598959046740481,0.0518448342557089,8732.753667034538,8274.37619002955,9216.52398412802
2020-03-05 00:00:00+00:00,-0.0008354158749967387,0.028260969834321786,2020-03-06 00:00:00+00:00,BTCUSDT,1,9054.68,-0.05622691675026744,0.05455608500027396,9047.118735424978,8559.611763290117,9562.39134161574
2020-03-06 00:00:00+00:00,-0.00022928808269714437,0.028252706647136545,2020-03-07 00:00:00+00:00,BTCUSDT,1,9131.88,-0.05560459311108477,0.05514601694569048,9129.786408770311,8637.964759857794,9649.611012205532
2020-03-07 00:00:00+00:00,-0.002531135594702402,0.027411895692137707,2020-03-08 00:00:00+00:00,BTCUSDT,1,8886.66,-0.056258451151292306,0.0511961799618875,8864.195101401941,8400.513414399642,9353.47054633965
2020-03-08 00:00:00+00:00,-0.006320145359210578,0.03236362580187664,2020-03-09 00:00:00+00:00,BTCUSDT,1,8033.31,-0.06975285193088879,0.05711256121246763,7982.698417832455,7492.060016758675,8505.467640078217
2020-03-09 00:00:00+00:00,-0.006875670435533663,0.03232371819650714,2020-03-10 00:00:00+00:00,BTCUSDT,1,7929.87,-0.07023015810068765,0.05647881722962032,7875.533840108403,7392.060242308137,8390.628760261006
2020-03-10 00:00:00+00:00,-0.00728582959419125,0.03220581584514269,2020-03-11 00:00:00+00:00,BTCUSDT,1,7894.56,-0.07040922865067092,0.055837569462288426,7837.250607865642,7357.8273049521395,8347.912304105093
2020-03-11 00:00:00+00:00,-0.00794913689561437,0.03171367327024661,2020-03-12 00:00:00+00:00,BTCUSDT,1,7934.52,-0.07010793650529773,0.05420966271406898,7871.697437699335,7397.298930233087,8376.519745259207
2020-03-12 00:00:00+00:00,-0.02319488086503068,0.09436946766295917,2020-03-13 00:00:00+00:00,BTCUSDT,1,4800.0,-0.20815903748443065,0.16176927575436928,4689.945852342617,3897.97380297112,5642.827071115821
2020-03-13 00:00:00+00:00,-0.019539034205793726,0.09886680481875149,2020-03-14 00:00:00+00:00,BTCUSDT,1,5578.6,-0.21331797165054664,0.1742399032389592,5470.657523760094,4506.9465179889,6640.436850718943
2020-03-14 00:00:00+00:00,-0.02230446682059358,0.09920961015057587,2020-03-15 00:00:00+00:00,BTCUSDT,1,5172.06,-0.2167553027157223,0.17214636907453512,5057.976969471291,4164.1649322356425,6143.640187173614
2020-03-15 00:00:00+00:00,-0.020841352522186614,0.09973898344609373,2020-03-16 00:00:00+00:00,BTCUSDT,1,5361.3,-0.21632976007653032,0.1746470550321571,5250.7195820904035,4318.36441493536,6384.374610534184
2020-03-16 00:00:00+00:00,-0.023265362963768316,0.09984856374844633,2020-03-17 00:00:00+00:00,BTCUSDT,1,5028.97,-0.21896854791072315,0.1724378219831865,4913.319726929463,4040.0078856335062,5975.411786912578
2020-03-17 00:00:00+00:00,-0.02009427497920115,0.10074380695691482,2020-03-18 00:00:00+00:00,BTCUSDT,1,5312.64,-0.2175521366147542,0.17736358665635188,5206.951771346629,4273.942700288355,6343.638333593143
2020-03-18 00:00:00+00:00,-0.019650595111590848,0.10087122161990388,2020-03-19 00:00:00+00:00,BTCUSDT,1,5393.04,-0.21735818948660243,0.17805699926342075,5288.0980176301155,4339.464892549374,6444.108049376365
2020-03-19 00:00:00+00:00,-0.01465428410230354,0.1045438595584453,2020-03-20 00:00:00+00:00,BTCUSDT,1,6162.37,-0.21956024883685635,0.19025168063224926,6072.723337389216,4947.592996459657,7453.719163815687
2020-03-20 00:00:00+00:00,-0.015904036984385393,0.10402268398581455,2020-03-21 00:00:00+00:00,BTCUSDT,1,6208.36,-0.2197884975965819,0.18798042362781112,6110.403033305979,4983.379489804007,7492.310249666209
2020-03-21 00:00:00+00:00,-0.014150610651635838,0.10375059812298908,2020-03-22 00:00:00+00:00,BTCUSDT,1,6186.98,-0.21750178297269443,0.18920056166942276,6100.046983163407,4977.587326176677,7475.624385556026
2020-03-22 00:00:00+00:00,-0.01615305496961647,0.10406149573357873,2020-03-23 00:00:00+00:00,BTCUSDT,1,5816.19,-0.22011358660743077,0.18780747666819783,5722.995477697033,4667.0716605766,7017.821799139508
2020-03-23 00:00:00+00:00,-0.012999898251194391,0.10628638046531805,2020-03-24 00:00:00+00:00,BTCUSDT,1,6467.31,-0.22132120396321775,0.195321407460829,6383.779746799988,5183.285144463152,7862.319498124888
2020-03-24 00:00:00+00:00,-0.011557646902716788,0.10673306811180004,2020-03-25 00:00:00+00:00,BTCUSDT,1,6744.72,-0.22075446040184488,0.1976391665964113,6667.215654457377,5408.6824105619635,8218.593958528054
2020-03-25 00:00:00+00:00,-0.012821664485416433,0.10646650564838314,2020-03-26 00:00:00+00:00,BTCUSDT,1,6677.43,-0.2214960155562474,0.19585268658541452,6592.360762933472,5350.752297757376,8122.076674504174
2020-03-26 00:00:00+00:00,-0.011610477097996412,0.10649445217897871,2020-03-27 00:00:00+00:00,BTCUSDT,1,6737.36,-0.22033960336879468,0.19711864917280184,6659.588392406491,5405.02217318496,8205.353490740916
2020-03-27 00:00:00+00:00,-0.012317024086080382,0.10673320656317271,2020-03-28 00:00:00+00:00,BTCUSDT,1,6359.11,-0.2215141089498989,0.19688006077773815,6281.265081975046,5095.5841998408005,7742.839580841709
2020-03-28 00:00:00+00:00,-0.011052612889862243,0.10639777082232228,2020-03-29 00:00:00+00:00,BTCUSDT,1,6236.65,-0.2195922437016139,0.19748701792188944,6168.098257612959,5007.070109492114,7598.342999720273
2020-03-29 00:00:00+00:00,-0.01308346838810446,0.1066951554494825,2020-03-30 00:00:00+00:00,BTCUSDT,1,5881.42,-0.22220597306909015,0.19603903629288125,5804.9718215279845,4709.549501832272,7155.184978016196
2020-03-30 00:00:00+00:00,-0.009906073267664794,0.1080973784950426,2020-03-31 00:00:00+00:00,BTCUSDT,1,6394.38,-0.22177693511794827,0.20196478858261868,6331.349510972404,5122.499709754779,7825.47367523608
2020-03-31 00:00:00+00:00,-0.00919071124837589,0.10810400268594206,2020-04-01 00:00:00+00:00,BTCUSDT,1,6410.44,-0.22107455651282232,0.20269313401607053,6351.793411732682,5138.973517771215,7850.844026693594
2020-04-01 00:00:00+00:00,-0.008072842256573088,0.10839136198665493,2020-04-02 00:00:00+00:00,BTCUSDT,1,6642.92,-0.22051991175041674,0.20437422723727056,6589.508635548314,5328.297208766248,8149.249630168423
2020-04-02 00:00:00+00:00,-0.008764808233524395,0.10811628578089966,2020-04-03 00:00:00+00:00,BTCUSDT,1,6794.09,-0.22067272836408774,0.20314311189703893,6734.801310580431,5448.718199546256,8324.443847503999
2020-04-03 00:00:00+00:00,-0.008484507262596157,0.10810399124173678,2020-04-04 00:00:00+00:00,BTCUSDT,1,6734.1,-0.22036833009640025,0.2033993155712079,6677.206178962083,5402.251658985998,8253.055424067014
2020-04-04 00:00:00+00:00,-0.007867243679381,0.10820243721839422,2020-04-05 00:00:00+00:00,BTCUSDT,1,6856.99,-0.21994402062743365,0.20420953326867167,6803.2560350095555,5503.171427901938,8410.47626523596
2020-04-05 00:00:00+00:00,-0.009366777849283693,0.10792278413348605,2020-04-06 00:00:00+00:00,BTCUSDT,1,6772.78,-0.22089543475091636,0.20216187905234898,6709.637058929994,5430.418501312279,8290.195212705557
2020-04-06 00:00:00+00:00,-0.007090635959227292,0.1090501297762563,2020-04-07 00:00:00+00:00,BTCUSDT,1,7329.9,-0.22082889032068964,0.20664761840223506,7278.110175863875,5877.5087074517005,9012.472863690535
2020-04-07 00:00:00+00:00,-0.00680137230279753,0.10900683890725298,2020-04-08 00:00:00+00:00,BTCUSDT,1,7197.32,-0.22045477656101337,0.2068520319554183,7148.534439540237,5773.358409749748,8851.268361755478
2020-04-08 00:00:00+00:00,-0.002818155374091057,0.10769990519969021,2020-04-09 00:00:00+00:00,BTCUSDT,1,7361.28,-0.21390996956548386,0.20827365881730175,7340.563973409198,5943.652605239074,9065.785473433747
2020-04-09 00:00:00+00:00,-0.0027425688487999578,0.10769337218622817,2020-04-10 00:00:00+00:00,BTCUSDT,1,7283.54,-0.21382157833380716,0.20833644063620727,7263.59175730521,5881.4035324563265,8970.60793833295
2020-04-10 00:00:00+00:00,-0.004536255475405406,0.108184914021136,2020-04-11 00:00:00+00:00,BTCUSDT,1,6858.92,-0.21657868695683197,0.20750617600602117,6827.876650110741,5523.276803488892,8440.623421168943
2020-04-11 00:00:00+00:00,-0.004615002280792959,0.10817859273602994,2020-04-12 00:00:00+00:00,BTCUSDT,1,6876.83,-0.21664504404341162,0.2074150394818257,6845.166533548326,5537.331720900381,8461.892339798469
2020-04-12 00:00:00+00:00,0.011724342524361029,0.056237231934454936,2020-04-13 00:00:00+00:00,BTCUSDT,1,6903.79,-0.09850063206717065,0.1219493171158927,6985.20875672098,6256.180806385725,7799.189774881183
2020-04-13 00:00:00+00:00,0.006565944533261393,0.050099517054210514,2020-04-14 00:00:00+00:00,BTCUSDT,1,6837.91,-0.09162910889299121,0.104760997959514,6882.955057628012,6239.206560273622,7593.124200595369
2020-04-14 00:00:00+00:00,0.00915173542025956,0.04772618030292739,2020-04-15 00:00:00+00:00,BTCUSDT,1,6868.7,-0.08439157797347813,0.10269504881399724,6931.849046012184,6312.825021465401,7611.573429219809
2020-04-15 00:00:00+00:00,0.0068089090515448605,0.04814831078192901,2020-04-16 00:00:00+00:00,BTCUSDT,1,6621.24,-0.08756178008103599,0.10117959818412572,6666.477254372692,6066.130264133588,7326.238812548151
2020-04-16 00:00:00+00:00,0.011133961109336607,0.047595217809618895,2020-04-17 00:00:00+00:00,BTCUSDT,1,7101.94,-0.08215266579751643,0.10442058801618964,7181.454558343536,6541.8193860317015,7883.630918284605
2020-04-17 00:00:00+00:00,0.009024169414015747,0.047038038215485245,2020-04-18 00:00:00+00:00,BTCUSDT,1,7027.55,-0.08317038548833533,0.10121872431636683,7091.254810949163,6466.711776929171,7776.115053281184
2020-04-18 00:00:00+00:00,0.009538681078122148,0.047192788735495365,2020-04-19 00:00:00+00:00,BTCUSDT,1,7248.6,-0.08295918484344877,0.10203654699969306,7318.072896809182,6671.529619708762,8027.273200557413
2020-04-19 00:00:00+00:00,0.004662909961158819,0.04143076331916106,2020-04-20 00:00:00+00:00,BTCUSDT,1,7120.74,-0.07654138614439687,0.0858672060667145,7154.020902100334,6596.04526036242,7759.197071500444
2020-04-20 00:00:00+00:00,0.003063344067997672,0.042268902513199466,2020-04-21 00:00:00+00:00,BTCUSDT,1,6826.83,-0.07978370485787328,0.08591039299386863,6847.774993665662,6303.321597408086,7439.2558969472
2020-04-21 00:00:00+00:00,0.0032432554844225633,0.04225212274131946,2020-04-22 00:00:00+00:00,BTCUSDT,1,6841.37,-0.07957090508856358,0.0860574160574087,6863.594330884048,6318.090957791133,7456.196413388353
2020-04-22 00:00:00+00:00,0.006547869899554127,0.040982312236069365,2020-04-23 00:00:00+00:00,BTCUSDT,1,7125.14,-0.07377746208314183,0.08687320188225008,7171.94756742917,6618.388511179061,7771.806055669246
2020-04-23 00:00:00+00:00,0.004702967828346195,0.0374891284227586,2020-04-24 00:00:00+00:00,BTCUSDT,1,7482.39,-0.06877572388026067,0.07818165953695307,7517.662316722069,6985.080628868977,8090.851016763989
2020-04-24 00:00:00+00:00,0.003445467371569173,0.036844636005524255,2020-04-25 00:00:00+00:00,BTCUSDT,1,7505.0,-0.06877001919925836,0.0756609539423967,7530.902830677693,7006.2278466076605,8094.869120274161
2020-04-25 00:00:00+00:00,0.003913309384066786,0.036759847537564415,2020-04-26 00:00:00+00:00,BTCUSDT,1,7538.67,-0.06813599178955947,0.07596261055769303,7568.228946984582,7042.123668221743,8133.638671023091
2020-04-26 00:00:00+00:00,0.00427921504593463,0.03686779481425184,2020-04-27 00:00:00+00:00,BTCUSDT,1,7693.1,-0.06798166278999898,0.07654009288186825,7726.090966646983,7187.491046601162,8305.051267247372
2020-04-27 00:00:00+00:00,0.006483101671607143,0.03503063086145285,2020-04-28 00:00:00+00:00,BTCUSDT,1,7774.62,-0.06217693481684044,0.07514313816005472,7825.187391573807,7305.93949987012,8381.339280777542
2020-04-28 00:00:00+00:00,0.006962152152424658,0.03476476985381786,2020-04-29 00:00:00+00:00,BTCUSDT,1,7738.98,-0.06117679676105835,0.07510110106590766,7793.047952524258,7279.725090566103,8342.567285823121
2020-04-29 00:00:00+00:00,0.012919848221587774,0.03874423156415064,2020-04-30 00:00:00+00:00,BTCUSDT,1,8778.57,-0.06301884564414748,0.08885854208732302,8892.723627879539,8242.425674538348,9594.327767629673
2020-04-30 00:00:00+00:00,0.009634374357664208,0.03681954529652994,2020-05-01 00:00:00+00:00,BTCUSDT,1,8620.0,-0.06253193442353448,0.08180068313886289,8703.449654076554,8097.482008903146,9354.764332635561
2020-05-01 00:00:00+00:00,0.010318798811433,0.036879817980339784,2020-05-02 00:00:00+00:00,BTCUSDT,1,8826.96,-0.061965644430032975,0.08260324205289897,8918.515181726796,8296.593675697783,9587.056586810811
2020-05-02 00:00:00+00:00,0.009695566570227682,0.036600121277290516,2020-05-03 00:00:00+00:00,BTCUSDT,1,8972.05,-0.062040671133261734,0.0814318042737171,9059.462178587806,8432.333294908616,9733.231846376204
2020-05-03 00:00:00+00:00,0.008688444030624392,0.036665487434490066,2020-05-04 00:00:00+00:00,BTCUSDT,1,8894.16,-0.06317591134097614,0.08055279940222493,8971.773091616367,8349.644559579176,9640.256160977031
2020-05-04 00:00:00+00:00,0.008893921639617868,0.03658156653578967,2020-05-05 00:00:00+00:00,BTCUSDT,1,8871.96,-0.06280594877052989,0.08059379204976563,8951.218453811776,8331.885596612774,9616.588091468038
2020-05-05 00:00:00+00:00,0.008850923420728617,0.036571185804942494,2020-05-06 00:00:00+00:00,BTCUSDT,1,9021.83,-0.06282860075695867,0.0805304475984159,9102.035951208063,8472.440444668462,9778.417328293886
2020-05-06 00:00:00+00:00,0.009679618435128642,0.0363650805689543,2020-05-07 00:00:00+00:00,BTCUSDT,1,9142.92,-0.06159593948002179,0.08095517635027907,9231.849685339143,8596.746947662756,9913.8719717541
2020-05-07 00:00:00+00:00,0.009976203035935691,0.03698196926345107,2020-05-08 00:00:00+00:00,BTCUSDT,1,9986.4,-0.0625084567204284,0.08246086279229978,10086.5249570414,9381.27527532277,10844.792709221361
2020-05-08 00:00:00+00:00,0.009957247470202145,0.03699706838589289,2020-05-09 00:00:00+00:00,BTCUSDT,1,9800.01,-0.06255700656614792,0.0824715015065522,9898.07856098202,9205.732607539416,10642.494560306226
